92.911934;58.312178;68.104506;50.282955;83.826542;105.960608;115.481377;247.535944;58.243275;40.000000;40.000000
93.896344;69.510937;41.617393;79.205990;76.992989;79.441071;393.922329;90.202093;126.242399;40.000000;40.000000
94.847229;85.204601;64.156771;66.556215;123.607874;55.693865;39.355755;79.765320;134.449959;39.410976;39.705488
95.849080;452.319622;226.115227;89.217186;87.535143;188.935995;54.708958;206.806183;101.453543;40.000000;40.000000
96.800270;143.123627;76.786280;10.420561;11.016369;226.881266;62.746286;65.672636;66.843987;8.811757;-9.126825
97.786846;617.694855;43.485880;13.598204;10.996103;64.209461;116.721630;335.752010;45.034170;10.252042;-6.236992
98.753075;108.919382;85.220814;212.144136;149.786949;98.839283;52.735090;151.489258;87.583780;40.000000;40.000000
99.727455;88.755131;205.565929;9.249210;66.179276;62.389612;317.387342;145.279884;179.824591;25.942496;11.884992
100.708779;145.433903;125.715494;11.867523;12.544394;12.783527;90.453386;282.335997;303.736448;-10.331767;-23.228767
101.660471;172.314167;39.339542;140.878201;6.322861;123.980761;96.119642;71.043015;55.183172;19.271699;13.636739
102.647064;19.925117;147.407770;52.512169;62.288284;121.820450;203.810930;305.556297;358.903408;36.940970;15.527762
103.616548;145.300150;305.912971;66.130638;102.560043;14.449358;62.511206;53.464651;287.807703;20.532844;24.426275
104.580404;31.042814;141.846895;60.298204;106.844187;51.798820;121.261120;240.037680;127.365112;38.635096;29.080764
105.530830;166.311502;48.057795;67.946434;61.899185;103.358507;48.228025;73.284388;102.985620;40.000000;40.000000
106.516707;111.606598;50.590992;203.693390;131.868124;47.072887;80.105782;94.145775;373.948574;40.000000;40.000000
107.457011;49.233198;48.840046;64.497232;51.203012;87.839127;50.420761;63.459635;99.431038;40.000000;40.000000
108.434383;55.304766;68.748951;100.521326;458.046675;56.694984;77.244282;98.206997;161.431551;40.000000;40.000000
109.409552;357.391596;118.423939;58.920145;152.506590;57.663679;145.316362;181.778193;50.728798;40.000000;40.000000
110.399657;57.683945;72.672367;77.211857;12.730837;71.144342;183.245420;54.911613;442.490816;23.378796;19.223495
111.365849;124.698162;43.214321;58.478355;42.107821;58.466196;141.356468;363.580704;72.080612;40.000000;40.000000
112.332191;100.772619;151.367664;49.861431;197.386742;188.802242;60.658932;49.180508;132.245064;40.000000;40.000000
113.322782;546.684265;143.257380;52.820206;102.491140;265.625000;48.791409;155.311346;51.697493;40.000000;40.000000
114.289276;63.800097;96.220970;72.234631;36.295652;317.103624;64.959288;188.206434;112.692833;37.742112;37.177640
115.281440;71.703672;133.521795;40.340662;328.233480;50.181627;172.942400;305.438757;169.558048;40.000000;40.000000
116.265019;87.279797;70.621490;48.856258;209.659576;92.941999;50.339699;233.305454;95.321178;40.000000;40.000000
117.208522;156.194925;40.632486;71.995497;67.152023;75.428486;41.276932;60.063124;87.210894;40.000000;40.000000
118.169657;66.588640;60.213089;94.316006;205.768585;185.977221;47.291756;157.354116;72.757483;40.000000;40.000000
119.121136;113.884449;47.093153;165.359020;65.145731;63.735247;135.236263;47.684908;53.043127;40.000000;40.000000
120.119574;94.145775;64.683676;116.381168;136.966944;72.299480;324.273586;367.860794;355.960846;40.000000;40.000000
121.102526;524.773121;47.328234;230.265617;59.398413;124.252319;40.920258;165.565729;39.286852;39.130638;39.891330
122.066006;102.203369;117.434978;65.992832;58.259487;125.269651;67.573547;53.565979;216.055393;40.000000;40.000000
123.071262;470.201969;41.516066;89.845419;339.270115;71.618557;113.357544;60.063124;413.320541;40.000000;40.000000
124.026129;63.800097;90.116978;74.289560;60.707569;124.848127;128.382444;47.178268;147.136211;40.000000;40.000000
124.997667;103.597641;176.067352;114.577532;89.046955;62.053204;91.628790;127.377272;207.264185;40.000000;40.000000
125.962795;156.126022;42.975187;55.049419;67.881584;105.486393;107.217073;88.945627;159.173965;40.000000;40.000000
126.925793;232.628584;88.499784;76.328278;73.815346;100.691557;62.239647;64.140558;53.995609;40.000000;40.000000
127.898499;163.810730;169.866085;108.258724;106.317282;53.906441;114.123583;56.577444;99.179745;40.000000;40.000000
128.907163;257.125616;218.483210;128.572941;51.048994;394.708633;193.613291;127.178669;196.061373;40.000000;40.000000
129.863489;45.390844;57.371855;84.146738;58.174372;179.654360;69.750071;108.388424;152.591705;40.000000;40.000000
130.801543;86.124659;47.786236;49.042702;65.567255;44.353247;55.385828;65.125465;48.313141;40.000000;40.000000
131.771607;52.341938;45.763731;299.898148;75.002909;45.386791;316.167355;80.681324;86.870432;40.000000;40.000000
132.726366;148.072481;58.360815;86.493492;100.740194;42.310476;157.013655;45.423269;65.332174;40.000000;40.000000
133.682414;102.308750;134.843111;76.466084;38.759947;62.608480;149.924755;58.531046;67.727566;39.244158;39.055198
134.669099;101.404905;245.379686;196.077585;227.764845;333.543062;96.934319;36.700964;72.708845;36.481028;38.994579
135.634036;124.045610;43.911457;259.265661;88.179588;152.761936;33.523321;101.336002;92.698812;34.078465;37.039233
136.578318;168.775797;101.522446;78.504801;41.208029;53.107977;52.868843;30.548334;45.338154;29.918223;37.119492
137.575661;182.665825;155.278921;121.021986;76.076984;102.592468;281.075478;32.250643;202.368021;31.734019;37.638291
138.527505;45.119286;43.858767;85.391045;81.500053;135.815859;37.807465;191.878557;94.129562;37.995396;38.997698
139.494992;96.338511;121.925831;169.181108;231.372118;134.028435;71.144342;50.878763;45.731306;40.000000;40.000000
140.518611;518.721819;283.033133;150.467873;67.776203;584.544420;184.554577;49.776316;51.883936;40.000000;40.000000
141.493981;51.373243;129.574060;65.753698;172.411442;21.335602;118.063211;49.265623;513.213634;25.779506;28.623605
142.446706;122.416258;44.726133;79.647779;168.196201;18.036366;111.181021;41.426897;106.540203;23.265802;26.612642
143.424779;102.081776;70.568800;50.984144;16.828537;14.380455;170.324087;45.151711;673.441410;6.356788;6.729829
144.442586;406.349182;75.939178;84.219694;17.343283;13.938665;303.554058;112.352371;299.095631;6.333936;6.852735
145.447963;113.288641;76.875448;86.343527;150.788069;14.380455;344.693184;630.441904;180.100203;20.480347;24.384277
146.383365;101.984501;65.551043;100.367308;12.937546;10.339499;41.783571;61.660051;46.408176;0.906312;1.302205
147.395710;148.769617;50.181627;248.504639;13.379335;657.204628;312.426329;82.176924;203.012466;23.774071;19.717589
148.352606;124.321222;42.752266;47.036409;72.607517;163.235188;194.241524;78.691244;70.666075;40.000000;40.000000
149.306590;73.831558;140.606642;36.721230;61.947823;53.736210;121.411085;51.016569;165.156364;38.501134;37.002267
150.262998;47.855139;99.637747;71.825266;51.186800;56.135654;132.245064;46.582460;177.887201;40.000000;40.000000
151.229310;93.975544;116.008282;135.540247;192.814827;68.084240;118.318558;96.796513;82.416058;40.000000;40.000000
152.197450;217.190266;412.400484;46.833754;57.951450;113.864183;39.761066;51.223278;62.916517;39.781546;39.890773
153.157304;188.413143;12.613297;37.398100;135.337591;106.556416;81.228495;72.489977;110.702753;30.464136;8.408636
154.103039;160.256147;58.749914;83.165884;47.875404;79.899073;82.736254;62.138319;35.290480;34.258870;39.282359
155.101366;75.785160;77.402353;66.110373;39.254427;62.288284;374.390364;543.794394;246.007919;39.545555;39.431944
156.055506;91.101885;43.315649;52.937746;111.910582;63.070536;125.751972;133.533955;81.889153;40.000000;40.000000
157.031035;41.601181;239.068985;272.442341;140.298605;81.139326;131.053448;87.518930;152.166128;40.000000;40.000000
157.992680;325.635433;52.783728;64.667463;105.145931;33.150434;55.470943;59.994221;47.312021;34.781283;35.825027
159.009743;58.989048;91.900349;99.637747;182.682037;39.404392;455.922842;51.750183;401.112556;39.546204;39.636963
159.954990;65.721273;14.400721;12.426853;45.800209;56.232929;232.815027;83.692789;88.159323;19.593448;-12.515632
160.944838;50.607204;51.255703;90.660095;105.725527;345.884800;143.938303;223.176718;343.043566;40.000000;40.000000
161.900720;157.897234;45.338154;70.345879;72.165728;73.965311;60.658932;233.358145;61.947823;40.000000;40.000000
162.884162;172.314167;145.555496;71.261883;96.391201;209.627151;154.342651;66.061735;253.623724;40.000000;40.000000
163.890822;425.868988;265.843868;145.721674;512.415171;83.421230;46.274424;52.463531;63.443422;40.000000;40.000000
164.850846;54.246902;106.337547;56.982756;59.702396;46.002865;143.784285;66.945314;337.636709;40.000000;40.000000
165.799299;93.039274;39.627314;119.441271;72.384596;133.246183;73.081732;45.301676;49.520969;39.886419;39.602468
166.774214;64.343214;177.141428;66.268444;105.518818;64.906597;141.340256;225.827456;155.615330;40.000000;40.000000
167.732304;76.141834;76.295853;63.309669;120.867968;87.413549;64.853907;228.834867;69.681168;40.000000;40.000000
168.692796;39.436817;124.779224;65.453768;58.839083;123.113394;48.941374;139.078617;258.467197;39.914182;39.313453
169.665241;302.990675;36.348343;235.449553;152.964592;112.709045;56.391001;136.865616;46.104193;38.887114;36.104899
170.623587;117.195845;122.910738;78.083277;143.447876;89.521170;47.684908;63.277245;71.857691;40.000000;40.000000
171.577832;100.845575;41.155338;192.133904;56.593657;86.157084;128.333807;47.652483;63.171864;40.000000;40.000000
172.547532;66.758871;219.415426;42.038918;100.792885;329.883099;69.085360;69.940567;110.090733;40.000000;40.000000
173.506838;290.259838;40.563583;164.475441;57.473183;54.737329;52.990437;140.744448;44.645071;40.000000;40.000000
174.452380;42.432070;90.457439;65.465927;25.587320;96.285820;68.392277;91.782808;96.577644;31.215129;29.018911
175.400411;131.446600;42.638779;90.749264;100.569963;42.294264;61.915398;124.357700;54.502249;40.000000;40.000000
176.346736;61.846495;87.259531;88.807821;78.829050;114.289761;49.468279;45.220613;124.795437;40.000000;40.000000
177.317244;171.171188;46.529770;59.819937;231.931448;38.743734;180.509567;200.973749;78.946590;39.042845;39.234276
178.266815;39.607048;83.080769;128.179789;112.980604;76.838970;67.083120;52.564859;84.353447;39.940122;39.520973
179.215693;171.341419;42.634726;60.298204;52.852631;107.812881;56.780100;113.167048;53.448439;40.000000;40.000000
